nu/v	E_r/v	N_theta	N_zeta	N_xi	D11	D31	D13	D33	D33 Spitzer	t_clock	Delta D11 zeta	Delta D31 zeta	Delta D13 zeta	Delta D33 zeta	Delta D11 theta	Delta D31 theta	Delta D13 theta	Delta D33 theta
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.91000000000000E+02	1.80000000000000E+02	5.00928432933884E-02	8.86820161417340E-02	-8.86840562167170E-02	-1.78444862658996E+04	-6.14841280454488E+04	1.57939060000000E+03	1.62108592868804E-08	-1.45731140234473E-06	1.30751329510681E-06	5.88425630849088E-03	-6.65574854417927E-07	-6.16305756069024E-05	6.43610054652799E-05	-4.64700825104956E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.95000000000000E+02	1.80000000000000E+02	5.00928595042477E-02	8.86805588303317E-02	-8.86827487034219E-02	-1.78444803816433E+04	-6.14841280454488E+04	1.67325050000000E+03	5.94663684960750E-09	-4.48494931831744E-07	4.19490866612748E-07	1.52596904081292E-03	-6.69352710834514E-07	-6.22362374263774E-05	6.50189147827912E-05	-4.77261339692632E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.99000000000000E+02	1.80000000000000E+02	5.00928654508845E-02	8.86801103353998E-02	-8.86823292125553E-02	-1.78444788556743E+04	-6.14841280454490E+04	1.77852510000000E+03	1.43163080001951E-09	-2.86940826363380E-07	2.54966337862039E-07	3.74386629118817E-04	-6.71568345787799E-07	-6.28747378631361E-05	6.55967216208336E-05	-4.76691146504891E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.03000000000000E+02	1.80000000000000E+02	5.00928668825153E-02	8.86798233945735E-02	-8.86820742462174E-02	-1.78444784812876E+04	-6.14841280454488E+04	1.88782580000000E+03	1.89444744613798E-10	-1.33390357495711E-07	1.40452252037071E-07	2.10133850487182E-04	-6.71565427004528E-07	-6.29600574841016E-05	6.56975158881551E-05	-4.74209346684802E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.07000000000000E+02	1.80000000000000E+02	5.00928670719601E-02	8.86796900042160E-02	-8.86819337939654E-02	-1.78444782711538E+04	-6.14841280454490E+04	1.98257890000000E+03	4.24593846193311E-10	-3.90806726285886E-08	3.57113628113304E-08	1.04042890598066E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.11000000000000E+02	1.80000000000000E+02	5.00928674965539E-02	8.86796509235433E-02	-8.86818980826026E-02	-1.78444781671109E+04	-6.14841280454488E+04	2.09388910000000E+03	-8.37990787871945E-11	-1.00350466269994E-08	4.12413507511200E-09	-1.45970938319806E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.15000000000000E+02	1.80000000000000E+02	5.00928674127548E-02	8.86796408884967E-02	-8.86818939584675E-02	-1.78444783130818E+04	-6.14841280454488E+04	2.25085010000000E+03	5.58859278299018E-11	7.80410440437418E-09	-1.38689756901123E-09	3.24262549838750E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.19000000000000E+02	1.80000000000000E+02	5.00928674686408E-02	8.86796486926011E-02	-8.86818953453651E-02	-1.78444779888193E+04	-6.14841280454488E+04	2.34498560000000E+03	-3.85225254473376E-11	-9.28332891114714E-09	2.27122108620303E-09	-2.92951070150593E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.23000000000000E+02	1.80000000000000E+02	5.00928674301182E-02	8.86796394092722E-02	-8.86818930741440E-02	-1.78444782817703E+04	-6.14841280454488E+04	2.46904110000000E+03	-1.28733058935016E-10	1.82285774807944E-08	-1.68349198470530E-09	7.73416177253239E-05				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.27000000000000E+02	1.80000000000000E+02	5.00928673013852E-02	8.86796576378497E-02	-8.86818947576360E-02	-1.78444782044287E+04	-6.14841280454488E+04	2.60236390000000E+03	-3.26591809152177E-11	-2.02420509104462E-08	1.29658850323011E-09	1.96279281226452E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.31000000000000E+02	1.80000000000000E+02	5.00928672687260E-02	8.86796373957988E-02	-8.86818934610475E-02	-1.78444780081495E+04	-6.14841280454486E+04	2.75887810000000E+03	3.06440005315434E-10	2.01742398481253E-08	-1.58164768782054E-09	-1.71467389009194E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.35000000000000E+02	1.80000000000000E+02	5.00928675751660E-02	8.86796575700386E-02	-8.86818950426952E-02	-1.78444781796168E+04	-6.14841280454488E+04	2.89162920000000E+03	-1.66134980772448E-10	-2.34795771020257E-08	3.19107379409544E-11	1.38093648274662E-04				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.39000000000000E+02	1.80000000000000E+02	5.00928674090310E-02	8.86796340904615E-02	-8.86818950107844E-02	-1.78444780415232E+04	-6.14841280454487E+04	3.02405620000000E+03	-9.56780488170494E-12	1.74817593595611E-08	2.50360733533572E-09	-4.81871757074259E-06				
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.43000000000000E+02	1.80000000000000E+02	5.00928673994632E-02	8.86796515722209E-02	-8.86818925071771E-02	-1.78444780463419E+04	-6.14841280454486E+04	3.19694870000000E+03								
																		
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.50000000000000E+01	1.80000000000000E+02	4.80069317209164E-02	-1.68428001013270E+00	3.29908751037452E+00	-1.37364522248206E+04	-6.14840969196736E+04	1.78210000000000E+00	2.07144687684551E-03	1.34974905127694E+00	-2.98238175544398E+00	-2.07682516942402E+03				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.90000000000000E+01	1.80000000000000E+02	5.00783785977619E-02	-3.34530958855760E-01	3.16705754930547E-01	-1.58132773942447E+04	-6.14841283662561E+04	3.36840000000000E+00	2.96911744371790E-04	3.84383378418048E-01	-4.08831512923026E-01	-8.53081557093619E+02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	2.30000000000000E+01	1.80000000000000E+02	5.03752903421337E-02	4.98524195622880E-02	-9.21257579924793E-02	-1.66663589513383E+04	-6.14841280358778E+04	5.71420000000000E+00	9.62892820507294E-06	1.28827229702570E-01	-1.14533518129429E-01	-4.94444557634029E+02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	2.70000000000000E+01	1.80000000000000E+02	5.03849192703387E-02	1.78679649264857E-01	-2.06659276121908E-01	-1.71608035089723E+04	-6.14841280459904E+04	9.11020000000000E+00	-1.30064649401490E-04	-5.91546630659720E-02	7.93198176427823E-02	-3.18485662524381E+02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	3.10000000000000E+01	1.80000000000000E+02	5.02548546209372E-02	1.19524986198886E-01	-1.27339458479126E-01	-1.74792891714967E+04	-6.14841280454530E+04	1.30926000000000E+01	-2.19570837715254E-04	-1.40379375950500E-01	1.53192106501984E-01	-9.94473143591495E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	3.50000000000000E+01	1.80000000000000E+02	5.00352837832220E-02	-2.08543897516146E-02	2.58526480228577E-02	-1.75787364858558E+04	-6.14841280454490E+04	1.85945000000000E+01	-1.91147476333337E-04	-2.60063454930847E-02	2.51234168797069E-02	-9.34303823569790E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	3.90000000000000E+01	1.80000000000000E+02	4.98441363068887E-02	-4.68607352446993E-02	5.09760649025646E-02	-1.76721668682128E+04	-6.14841280454488E+04	2.53871000000000E+01	-1.26077253947983E-04	3.47091567565466E-02	-3.85804298717739E-02	-9.97842005519924E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	4.30000000000000E+01	1.80000000000000E+02	4.97180590529407E-02	-1.21515784881528E-02	1.23956350307907E-02	-1.77719510687648E+04	-6.14841280454488E+04	3.31859000000000E+01	-5.96727701499961E-05	5.40029802170307E-02	-5.63065043476493E-02	-7.34372040735179E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	4.70000000000000E+01	1.80000000000000E+02	4.96583862827907E-02	4.18514017288779E-02	-4.39108693168586E-02	-1.78453882728383E+04	-6.14841280454488E+04	4.27839000000000E+01	-3.77341679187390E-05	2.51680516770575E-02	-2.47948354257876E-02	-6.01832474835210E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	5.10000000000000E+01	1.80000000000000E+02	4.96206521148719E-02	6.70194534059354E-02	-6.87057047426461E-02	-1.79055715203219E+04	-6.14841280454488E+04	5.51807000000000E+01	-4.79601629821344E-05	8.99396885018833E-03	-8.82343542196132E-03	-3.38686702444211E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	5.50000000000000E+01	1.80000000000000E+02	4.95726919518898E-02	7.60134222561237E-02	-7.75291401646075E-02	-1.79394401905663E+04	-6.14841280454488E+04	6.71867000000000E+01	-4.94305622687208E-05	8.29527934555055E-04	-6.22647765748552E-04	-1.22438399277708E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	5.90000000000000E+01	1.80000000000000E+02	4.95232613896211E-02	7.68429501906788E-02	-7.81517879303560E-02	-1.79516840304940E+04	-6.14841280454488E+04	8.44106000000000E+01	-4.32812431144167E-05	-4.90247087356704E-03	5.20031601880229E-03	-1.75754619556028E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	6.30000000000000E+01	1.80000000000000E+02	4.94799801465067E-02	7.19404793171117E-02	-7.29514719115537E-02	-1.79534415766896E+04	-6.14841280454488E+04	1.04179000000000E+02	-1.14746466759325E-05	2.96074143014398E-03	-2.60431333213075E-03	2.87502356441109E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	6.70000000000000E+01	1.80000000000000E+02	4.94685054998307E-02	7.49012207472557E-02	-7.55557852436845E-02	-1.79531540743332E+04	-6.14841280454488E+04	1.18507100000000E+02	2.38127584738720E-05	2.69216320295640E-04	4.83395926392585E-04	3.89933404636031E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	7.10000000000000E+01	1.80000000000000E+02	4.94923182583046E-02	7.51704370675514E-02	-7.50723893172919E-02	-1.79492547402868E+04	-6.14841280454488E+04	1.39651100000000E+02	5.81239478665979E-05	-1.20140943438639E-03	3.02308366901524E-04	1.82648520930088E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	7.50000000000000E+01	1.80000000000000E+02	4.95504422061712E-02	7.39690276331650E-02	-7.47700809503904E-02	-1.79309898881938E+04	-6.14841280454488E+04	1.67033400000000E+02	8.72645847729003E-05	6.40453098752682E-03	-5.06318355879107E-03	3.56367833474033E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	7.90000000000000E+01	1.80000000000000E+02	4.96377067909441E-02	8.03735586206918E-02	-7.98332645091814E-02	-1.78953531048464E+04	-6.14841280454488E+04	1.89968100000000E+02	6.79519323331518E-05	5.29210797438714E-04	-1.13326446673720E-03	1.40349166716878E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	8.30000000000000E+01	1.80000000000000E+02	4.97056587232773E-02	8.09027694181305E-02	-8.09665289759186E-02	-1.78813181881747E+04	-6.14841280454488E+04	2.18006100000000E+02	4.58945275661204E-05	6.98936309360881E-04	-6.82873893195837E-04	5.87293772906196E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	8.70000000000000E+01	1.80000000000000E+02	4.97515532508434E-02	8.16017057274914E-02	-8.16494028691145E-02	-1.78754452504456E+04	-6.14841280454488E+04	2.54397400000000E+02	5.70343553711120E-05	3.90557154077198E-03	-3.87920453492442E-03	1.33335109917389E+01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	9.10000000000000E+01	1.80000000000000E+02	4.98085876062145E-02	8.55072772682634E-02	-8.55286074040389E-02	-1.78621117394539E+04	-6.14841280454488E+04	2.87226000000000E+02	2.76584086530487E-05	-1.65269873344726E-03	1.63019583803643E-03	2.92077617023824E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	9.50000000000000E+01	1.80000000000000E+02	4.98362460148675E-02	8.38545785348161E-02	-8.38984115660025E-02	-1.78591909632837E+04	-6.14841280454488E+04	3.24522800000000E+02	2.72984749962665E-05	2.01397828497661E-03	-1.88734271003969E-03	1.29894155152215E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	9.90000000000000E+01	1.80000000000000E+02	4.98635444898638E-02	8.58685568197927E-02	-8.57857542760422E-02	-1.78578920217321E+04	-6.14841280454488E+04	3.65348000000000E+02	2.12613158621644E-05	-1.46004271296193E-03	1.15210586780327E-03	-4.16656025172415E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.03000000000000E+02	1.80000000000000E+02	4.98848058057260E-02	8.44085141068308E-02	-8.46336484082389E-02	-1.78583086777573E+04	-6.14841280454488E+04	4.10847500000000E+02	1.47823065539052E-05	1.06627584323622E-03	-8.21514926700337E-04	-5.60871550318552E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.07000000000000E+02	1.80000000000000E+02	4.98995881122799E-02	8.54747899500670E-02	-8.54551633349392E-02	-1.78588695493076E+04	-6.14841280454488E+04	4.59264400000000E+02	1.59176741293607E-05	-2.87640533492742E-04	1.73683118920617E-04	-1.03979122969031E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.11000000000000E+02	1.80000000000000E+02	4.99155057864092E-02	8.51871494165743E-02	-8.52814802160186E-02	-1.78599093405373E+04	-6.14841280454488E+04	5.09620700000000E+02	1.50130924747027E-05	3.13842809652062E-04	-2.55211007268816E-04	-8.38928445518832E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.15000000000000E+02	1.80000000000000E+02	4.99305188788839E-02	8.55009922262263E-02	-8.55366912232874E-02	-1.78607482689828E+04	-6.14841280454488E+04	5.69520700000000E+02	1.79173875919023E-05	-8.20025349231868E-05	7.78556478298886E-05	-1.03801131695218E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.19000000000000E+02	1.80000000000000E+02	4.99484362664758E-02	8.54189896913031E-02	-8.54588355754575E-02	-1.78617862802998E+04	-6.14841280454488E+04	6.23520000000000E+02	2.40121574092145E-05	4.64011036741291E-04	-4.41952197813969E-04	-4.54655051209556E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.23000000000000E+02	1.80000000000000E+02	4.99724484238851E-02	8.58830007280444E-02	-8.59007877732715E-02	-1.78622409353510E+04	-6.14841280454488E+04	6.85827600000000E+02	2.81562154601303E-05	3.45357957934139E-04	-3.28606146928770E-04	-4.04437109169521E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.27000000000000E+02	1.80000000000000E+02	5.00006046393452E-02	8.62283586859786E-02	-8.62293939202003E-02	-1.78626453724602E+04	-6.14841280454488E+04	7.56574300000000E+02	2.77471515272992E-05	-2.55546876545304E-04	2.61171346098307E-04	1.89181434128841E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.31000000000000E+02	1.80000000000000E+02	5.00283517908725E-02	8.59728118094333E-02	-8.59682225741020E-02	-1.78624561910260E+04	-6.14841280454488E+04	7.72828100000000E+02	2.08699050901207E-05	-1.16095651568643E-04	1.11643323089453E-04	7.46864874043240E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.35000000000000E+02	1.80000000000000E+02	5.00492216959626E-02	8.58567161578646E-02	-8.58565792510125E-02	-1.78617093261520E+04	-6.14841280454488E+04	8.55075500000000E+02	1.27294747161791E-05	2.61987613107167E-04	-2.62638281144104E-04	9.18532307947316E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.39000000000000E+02	1.80000000000000E+02	5.00619511706788E-02	8.61187037709718E-02	-8.61192175321566E-02	-1.78607907938441E+04	-6.14841280454488E+04	9.43604100000000E+02	8.21420321746314E-06	4.24714061104642E-04	-4.23155802548675E-04	1.43481658765086E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.43000000000000E+02	1.80000000000000E+02	5.00701653738962E-02	8.65434178320764E-02	-8.65423733347053E-02	-1.78593559772564E+04	-6.14841280454488E+04	1.01489350000000E+03	5.87261580724252E-06	5.31311738489623E-04	-5.33373034840079E-04	1.70330404993001E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.47000000000000E+02	1.80000000000000E+02	5.00760379897035E-02	8.70747295705661E-02	-8.70757463695454E-02	-1.78576526732065E+04	-6.14841280454488E+04	1.08531770000000E+03	4.50163352194027E-06	6.44201801222377E-04	-6.49082780581414E-04	2.12218314042912E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.51000000000000E+02	1.80000000000000E+02	5.00805396232254E-02	8.77189313717884E-02	-8.77248291501268E-02	-1.78555304900660E+04	-6.14841280454488E+04	1.21574220000000E+03	3.52364568985408E-06	5.85357182591006E-04	-5.86875897860412E-04	2.83501798357247E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.55000000000000E+02	1.80000000000000E+02	5.00840632689153E-02	8.83042885543794E-02	-8.83117050479872E-02	-1.78526954720825E+04	-6.14841280454488E+04	1.28500680000000E+03	2.65076661551400E-06	3.80994298055784E-04	-3.77608596187740E-04	2.96865791919845E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.59000000000000E+02	1.80000000000000E+02	5.00867140355308E-02	8.86852828524352E-02	-8.86893136441749E-02	-1.78497268141633E+04	-6.14841280454487E+04	1.37344100000000E+03	1.96857440491055E-06	1.40205501321072E-04	-1.35923184524711E-04	2.29032373413065E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.63000000000000E+02	1.80000000000000E+02	5.00886826099357E-02	8.88254883537563E-02	-8.88252368286996E-02	-1.78474364904291E+04	-6.14841280454488E+04	1.50653020000000E+03	1.39498561037982E-06	-2.67500200849952E-05	2.92790006713450E-05	1.39611576346942E+00				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.67000000000000E+02	1.80000000000000E+02	5.00900775955461E-02	8.87987383336713E-02	-8.87959578280283E-02	-1.78460403746657E+04	-6.14841280454488E+04	1.59375470000000E+03	9.02821645075436E-07	-7.46289712108689E-05	7.52491760894203E-05	7.54162967721641E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.71000000000000E+02	1.80000000000000E+02	5.00909804171912E-02	8.87241093624604E-02	-8.87207086519389E-02	-1.78452862116979E+04	-6.14841280454488E+04	1.73630750000000E+03	5.43991656921927E-07	-5.60318978929941E-05	5.55251263129747E-05	3.98547359869553E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.75000000000000E+02	1.80000000000000E+02	5.00915244088481E-02	8.86680774645674E-02	-8.86651835256259E-02	-1.78448876643381E+04	-6.14841280454488E+04	1.84273610000000E+03	3.27061976744536E-07	-2.77542275208126E-05	2.70005921569755E-05	2.05337601259089E-01				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.79000000000000E+02	1.80000000000000E+02	5.00918514708248E-02	8.86403232370466E-02	-8.86381829334689E-02	-1.78446823267368E+04	-6.14841280454488E+04	1.94478160000000E+03	1.91262741873477E-07	-1.13100857811882E-05	1.06259968319089E-05	9.63724115208606E-02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.83000000000000E+02	1.80000000000000E+02	5.00920427335667E-02	8.86290131512654E-02	-8.86275569366370E-02	-1.78445859543253E+04	-6.14841280454488E+04	2.08834940000000E+03	9.66767335214280E-08	-5.30455727285051E-06	4.81387463779903E-06	3.93009187500866E-02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.87000000000000E+02	1.80000000000000E+02	5.00921394103002E-02	8.86237085939926E-02	-8.86227430619992E-02	-1.78445466534066E+04	-6.14841280454490E+04	2.23621260000000E+03	3.83082337448992E-08	-3.32302786548722E-06	3.04785074746461E-06	1.39174244286551E-02				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.91000000000000E+02	1.80000000000000E+02	5.00921777185340E-02	8.86203855661271E-02	-8.86196952112518E-02	-1.78445327359821E+04	-6.14841280454488E+04	2.36219450000000E+03	1.24330028702935E-08	-2.06297322181970E-06	1.96542261261812E-06	4.62820484972326E-03				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.95000000000000E+02	1.80000000000000E+02	5.00921901515368E-02	8.86183225929053E-02	-8.86177297886391E-02	-1.78445281077773E+04	-6.14841280454488E+04	2.50008570000000E+03	3.73100189632325E-09	-1.08699536859047E-06	9.97297704655176E-07	1.58298835958703E-03				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	1.99000000000000E+02	1.80000000000000E+02	5.00921938825387E-02	8.86172355975367E-02	-8.86167324909345E-02	-1.78445265247889E+04	-6.14841280454489E+04	2.65355700000000E+03	1.43454958329015E-09	-3.72260447328854E-07	3.55760605183497E-07	6.22566611127695E-04				
1.00000000000000E-05	0.00000000000000E+00	3.10000000000000E+01	2.03000000000000E+02	1.80000000000000E+02	5.00921953170883E-02	8.86168633370894E-02	-8.86163767303293E-02	-1.78445259022223E+04	-6.14841280454488E+04	2.81362950000000E+03								
