              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1210000000000000E+03   0.1800000000000000E+03   0.8049224971618947E-01   0.3568653580259010E+00  -0.3568835068977384E+00  -0.3788377323516478E+05  -0.6628557164949905E+05   0.4340958000000000E+03   0.4327389269999994E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1310000000000000E+03   0.1800000000000000E+03   0.8049224971734546E-01   0.3568653592967312E+00  -0.3568835072968719E+00  -0.3788377323562114E+05  -0.6628557164949887E+05   0.5472143000000000E+03   0.5455414469999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1500000000000000E+02   0.1800000000000000E+03   0.8093954170981729E-01   0.4367598732514968E+00  -0.4348416820527101E+00  -0.3669639078674073E+05  -0.6628557165990605E+05   0.1780500000000000E+01   0.1695644000000357E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1900000000000000E+02   0.1800000000000000E+03   0.8254825174534386E-01   0.1960614571465606E+00  -0.1935305317660048E+00  -0.3691887014210338E+05  -0.6628557164992622E+05   0.3394000000000000E+01   0.3306559999999990E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2300000000000000E+02   0.1800000000000000E+03   0.8096947423496192E-01   0.2672227482453184E+00  -0.2660828600471024E+00  -0.3740196322879646E+05  -0.6628557164950218E+05   0.5697100000000000E+01   0.5604658999999629E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2700000000000000E+02   0.1800000000000000E+03   0.8068102032103457E-01   0.3145155926719658E+00  -0.3134997854930325E+00  -0.3755324117117711E+05  -0.6628557164949889E+05   0.8982600000000000E+01   0.8879584000000250E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3100000000000000E+02   0.1800000000000000E+03   0.8048506668477876E-01   0.3357923321007234E+00  -0.3360475555174136E+00  -0.3756743400779709E+05  -0.6628557164949889E+05   0.1299520000000000E+02   0.1287197800000013E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3500000000000000E+02   0.1800000000000000E+03   0.8030429044698721E-01   0.3362489387854669E+00  -0.3359619809033685E+00  -0.3766321644608360E+05  -0.6628557164949892E+05   0.1841300000000000E+02   0.1826338299999952E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3900000000000000E+02   0.1800000000000000E+03   0.8040460954576753E-01   0.3471783304699820E+00  -0.3471952714485205E+00  -0.3774477009134169E+05  -0.6628557164949892E+05   0.2569840000000000E+02   0.2552180300000055E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.4300000000000000E+02   0.1800000000000000E+03   0.8029650275989361E-01   0.3527039454851031E+00  -0.3527621979386218E+00  -0.3779298851723248E+05  -0.6628557164949889E+05   0.3305340000000000E+02   0.3284174100000018E+02
