              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.8100000000000000E+02   0.1400000000000000E+03   0.1406548918426071E-01   0.2257428139466848E+00  -0.2257450060616061E+00  -0.3774930054370501E+05  -0.6628557164949902E+05   0.1054407000000000E+03   0.1050285979999999E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.8500000000000000E+02   0.1400000000000000E+03   0.1406549154298458E-01   0.2257363867417002E+00  -0.2257385435834236E+00  -0.3774924205444032E+05  -0.6628557164949892E+05   0.1212967000000000E+03   0.1208416040000002E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.9100000000000000E+02   0.1400000000000000E+03   0.1406549202476803E-01   0.2257348072422769E+00  -0.2257369545353239E+00  -0.3774922901634973E+05  -0.6628557164949895E+05   0.1494872000000000E+03   0.1489548239999999E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.9500000000000000E+02   0.1400000000000000E+03   0.1406549205034490E-01   0.2257347095642571E+00  -0.2257368564618266E+00  -0.3774922830132511E+05  -0.6628557164949893E+05   0.1667885000000000E+03   0.1662098469999996E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1010000000000000E+03   0.1400000000000000E+03   0.1406549205525102E-01   0.2257346952887871E+00  -0.2257368421129463E+00  -0.3774922820273516E+05  -0.6628557164949898E+05   0.2059100000000000E+03   0.2052232309999999E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1110000000000000E+03   0.1400000000000000E+03   0.1406549205488782E-01   0.2257346948386118E+00  -0.2257368416544614E+00  -0.3774922819775220E+05  -0.6628557164949896E+05  -0.2144838351000000E+06   0.2632679479999997E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1210000000000000E+03   0.1400000000000000E+03   0.1406549205458059E-01   0.2257346948796090E+00  -0.2257368415286948E+00  -0.3774922819959636E+05  -0.6628557164949905E+05   0.3368117000000000E+03   0.3357553389999998E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1310000000000000E+03   0.1400000000000000E+03   0.1406549205524284E-01   0.2257346950564410E+00  -0.2257368414149835E+00  -0.3774922820037768E+05  -0.6628557164949887E+05   0.4268988000000000E+03   0.4255983850000002E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.3100000000000000E+02   0.1500000000000000E+02   0.1400000000000000E+03   0.1410535181201211E-01   0.1521453873102599E+00  -0.1506938587087386E+00  -0.3710420143262287E+05  -0.6628557165990605E+05   0.1387800000000000E+01   0.1321101999999883E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.3100000000000000E+02   0.1900000000000000E+02   0.1400000000000000E+03   0.1381274992676462E-01   0.1187418645700170E+00  -0.1180179496611776E+00  -0.3712360240843444E+05  -0.6628557164992622E+05   0.2693600000000000E+01   0.2625498999999763E+01
