              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.3500000000000000E+02   0.4000000000000000E+02   0.5750125505626662E-01   0.2338390840873819E+00  -0.2330252647344507E+00  -0.1415646733167119E+05  -0.6148412804544905E+05   0.2067300000000000E+01   0.8220487999991747E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.3900000000000000E+02   0.4000000000000000E+02   0.5749514939238985E-01   0.2442156618718130E+00  -0.2448800858263994E+00  -0.1411933369984320E+05  -0.6148412804544879E+05   0.2795700000000000E+01   0.1112508100000559E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.4300000000000000E+02   0.4000000000000000E+02   0.5750128070057421E-01   0.2446424994329137E+00  -0.2446376889498636E+00  -0.1410077156384193E+05  -0.6148412804544883E+05   0.3538000000000000E+01   0.1408525699999882E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.4700000000000000E+02   0.4000000000000000E+02   0.5750009815885235E-01   0.2434311952249955E+00  -0.2433960979820652E+00  -0.1409477452566884E+05  -0.6148412804544883E+05   0.4827300000000000E+01   0.1922673499998928E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.5100000000000000E+02   0.4000000000000000E+02   0.5749953952745312E-01   0.2428036473576726E+00  -0.2427924526680409E+00  -0.1409347736154370E+05  -0.6148412804544884E+05   0.5883300000000000E+01   0.2344027200000710E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.5500000000000000E+02   0.4000000000000000E+02   0.5749957655423113E-01   0.2426921356531786E+00  -0.2426897745069013E+00  -0.1409335694337376E+05  -0.6148412804544884E+05   0.7222000000000000E+01   0.2878008499999123E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.5900000000000000E+02   0.4000000000000000E+02   0.5749963785510730E-01   0.2426760895138347E+00  -0.2426754148225395E+00  -0.1409335196525895E+05  -0.6148412804544884E+05   0.8484800000000000E+01   0.3381928300000436E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.6500000000000000E+02   0.4000000000000000E+02   0.5749966687957307E-01   0.2426673946590070E+00  -0.2426682437057999E+00  -0.1409334382968153E+05  -0.6148412804544882E+05   0.1107490000000000E+02   0.4415330900000117E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.7100000000000000E+02   0.4000000000000000E+02   0.5749966875825108E-01   0.2426669575785672E+00  -0.2426668145509011E+00  -0.1409334193900903E+05  -0.6148412804544884E+05   0.1404320000000000E+02   0.5599669600000198E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.7500000000000000E+02   0.4000000000000000E+02   0.5749966871687029E-01   0.2426667542957752E+00  -0.2426667124194922E+00  -0.1409334299393054E+05  -0.6148412804544882E+05   0.1637540000000000E+02   0.6530272500000137E+02
